id;League;Season;Jornada;Home Team;Away Team;Home Goals;Away Goals;Home Points;Away Points;goles_ultimos_5_partidos_equipo_local;goles_ultimos_5_partidos_equipo_visitante;puntos_ultimos_5_partidos_equipo_local;puntos_ultimos_5_partidos_equipo_visitante;goles_ultimos_5_partidos_local_siendo_local;goles_ultimos_5_partidos_visitante_siendo_visitante;puntos_ultimos_5_partidos_local_siendo_local;puntos_ultimos_5_partidos_visitante_siendo_visitante;goles_en_contra_ultimos_5_partidos_equipo_local;goles_en_contra_ultimos_5_partidos_equipo_visitante;goles_en_contra_ultimos_5_partidos_local_siendo_local;goles_en_contra_ultimos_5_partidos_visitante_siendo_visitante;falta;Winner
293;LaLiga Hypermotion;1970-71;6;Racing;Logrones;0;2;0;3;4;8;6;7;2;2;3;0;4;8;1;5;False;2
294;LaLiga Hypermotion;1970-71;6;Mallorca;Ontinyent;1;1;1;1;8;3;4;2;6;1;3;0;8;7;3;4;False;0
295;LaLiga Hypermotion;1970-71;6;Oviedo;Castellon;3;2;3;0;4;8;4;13;3;3;3;6;6;3;2;1;False;1
296;LaLiga Hypermotion;1970-71;6;Racing de Ferrol;Cordoba;1;0;3;0;2;7;6;9;1;0;3;0;5;5;1;3;False;1
297;LaLiga Hypermotion;1970-71;6;Calvo Sotelo;Deportivo;0;1;0;3;5;8;3;10;3;2;3;1;9;6;1;4;False;2
298;LaLiga Hypermotion;1970-71;6;Villarreal;Langreo;2;0;3;0;5;2;5;7;2;1;1;3;6;3;3;2;False;1
299;LaLiga Hypermotion;1970-71;6;Sant Andreu;Cádiz;1;0;3;0;3;9;4;9;2;2;4;3;7;5;0;2;False;1
300;LaLiga Hypermotion;1970-71;6;Betis;Moscardo;2;1;3;0;6;2;8;4;3;1;6;0;6;10;1;7;False;1
301;LaLiga Hypermotion;1970-71;7;Deportivo;Sant Andreu;0;0;1;1;7;2;10;4;6;1;9;0;5;7;2;7;False;0
302;LaLiga Hypermotion;1970-71;7;Castellon;Burgos;1;0;3;0;8;8;10;10;5;2;7;4;5;5;2;3;False;1
303;LaLiga Hypermotion;1970-71;7;Langreo;Oviedo;1;0;3;0;1;7;4;7;1;1;4;1;5;6;1;4;False;1
304;LaLiga Hypermotion;1970-71;7;Moscardo;Calvo Sotelo;2;1;3;0;3;5;4;3;1;2;4;0;9;9;3;8;False;1
305;LaLiga Hypermotion;1970-71;7;Pontevedra;Mallorca;0;0;1;1;8;8;9;5;6;2;9;1;7;7;1;5;False;0
306;LaLiga Hypermotion;1970-71;7;Cordoba;Rayo;4;1;3;0;7;7;9;10;7;3;9;4;5;4;2;2;False;1
307;LaLiga Hypermotion;1970-71;7;Racing;Racing de Ferrol;1;0;3;0;3;3;6;9;2;1;3;3;4;3;3;4;False;1
308;LaLiga Hypermotion;1970-71;7;Hercules;Betis;0;0;1;1;6;6;7;10;6;3;7;2;5;5;2;5;False;0
309;LaLiga Hypermotion;1970-71;7;Logrones;Cádiz;3;1;3;0;8;8;9;9;6;2;7;3;6;4;3;3;False;1
310;LaLiga Hypermotion;1970-71;7;Ontinyent;Villarreal;2;2;1;1;2;5;2;5;2;3;2;4;6;5;3;3;False;0
311;LaLiga Hypermotion;1970-71;8;Cádiz;Deportivo;3;1;3;0;7;6;6;10;7;3;6;4;6;4;3;4;False;1
312;LaLiga Hypermotion;1970-71;8;Villarreal;Pontevedra;2;0;3;0;6;6;5;7;4;4;4;1;6;6;3;8;False;1
313;LaLiga Hypermotion;1970-71;8;Oviedo;Ontinyent;3;0;3;0;6;3;7;3;6;2;6;1;5;5;4;5;False;1
314;LaLiga Hypermotion;1970-71;8;Racing de Ferrol;Logrones;4;1;3;0;3;10;9;12;2;4;6;3;3;5;1;5;False;1
315;LaLiga Hypermotion;1970-71;8;Betis;Castellon;4;0;3;0;4;8;8;10;5;5;9;6;4;5;2;4;False;1
316;LaLiga Hypermotion;1970-71;8;Mallorca;Cordoba;0;1;0;3;3;8;3;9;7;0;4;0;6;5;4;4;False;2
317;LaLiga Hypermotion;1970-71;8;Rayo;Racing;2;0;3;0;7;4;7;9;7;2;9;3;8;3;2;3;False;1
318;LaLiga Hypermotion;1970-71;8;Calvo Sotelo;Hercules;1;1;1;1;5;6;3;8;3;2;3;3;9;4;2;3;False;0
319;LaLiga Hypermotion;1970-71;8;Burgos;Langreo;2;0;3;0;5;1;7;4;7;1;9;3;5;5;2;4;False;1
320;LaLiga Hypermotion;1970-71;8;Sant Andreu;Moscardo;0;0;1;1;1;4;5;7;3;2;7;0;4;5;0;9;False;0
321;LaLiga Hypermotion;1970-71;9;Pontevedra;Oviedo;0;0;1;1;4;9;4;10;6;1;10;1;8;4;1;5;False;0
322;LaLiga Hypermotion;1970-71;9;Cordoba;Villarreal;5;1;3;0;9;8;12;8;11;5;12;5;3;5;3;5;False;1
323;LaLiga Hypermotion;1970-71;9;Racing;Mallorca;1;1;1;1;3;2;6;3;3;2;6;2;5;4;3;5;False;0
324;LaLiga Hypermotion;1970-71;9;Langreo;Betis;0;0;1;1;1;8;4;10;2;3;7;3;6;4;1;5;False;0
325;LaLiga Hypermotion;1970-71;9;Castellon;Calvo Sotelo;0;0;1;1;6;5;7;4;6;3;10;0;9;7;2;10;False;0
326;LaLiga Hypermotion;1970-71;9;Ontinyent;Burgos;4;0;3;0;3;6;3;10;4;2;3;4;7;2;5;4;False;1
327;LaLiga Hypermotion;1970-71;9;Logrones;Deportivo;0;0;1;1;8;6;9;7;9;4;10;4;8;7;4;7;False;0
328;LaLiga Hypermotion;1970-71;9;Hercules;Sant Andreu;1;0;3;0;4;1;6;5;6;1;8;1;4;4;2;7;False;1
329;LaLiga Hypermotion;1970-71;9;Moscardo;Cádiz;0;0;1;1;3;7;5;6;3;3;7;3;5;6;4;6;False;0
330;LaLiga Hypermotion;1970-71;9;Racing de Ferrol;Rayo;1;0;3;0;6;9;9;10;6;4;9;4;4;6;2;6;False;1
331;LaLiga Hypermotion;1970-71;10;Sant Andreu;Castellon;3;1;3;0;1;4;5;5;3;5;8;6;2;8;0;8;False;1
332;LaLiga Hypermotion;1970-71;10;Betis;Ontinyent;1;0;3;0;7;7;8;6;9;2;12;1;4;6;2;8;False;1
333;LaLiga Hypermotion;1970-71;10;Deportivo;Moscardo;3;1;3;0;5;3;8;6;6;2;10;1;4;3;2;9;False;1
334;LaLiga Hypermotion;1970-71;10;Mallorca;Racing de Ferrol;1;1;1;1;2;6;4;9;7;1;4;3;3;4;5;5;False;0
335;LaLiga Hypermotion;1970-71;10;Burgos;Pontevedra;2;0;3;0;3;4;7;5;9;4;12;1;5;6;2;10;False;1
336;LaLiga Hypermotion;1970-71;10;Cádiz;Hercules;0;0;1;1;7;3;7;6;10;3;9;4;5;3;4;4;False;0
337;LaLiga Hypermotion;1970-71;10;Rayo;Logrones;1;0;3;0;7;7;7;10;9;5;12;3;7;5;2;9;False;1
338;LaLiga Hypermotion;1970-71;10;Oviedo;Cordoba;3;2;3;0;7;11;8;12;9;1;9;3;4;3;4;4;False;1
339;LaLiga Hypermotion;1970-71;10;Villarreal;Racing;1;1;1;1;8;2;8;4;6;2;7;3;8;6;3;5;False;0
340;LaLiga Hypermotion;1970-71;10;Calvo Sotelo;Langreo;1;0;3;0;2;1;2;5;4;1;4;3;7;4;3;6;False;1
341;LaLiga Hypermotion;1970-71;11;Castellon;Cádiz;1;1;1;1;4;4;4;5;6;3;11;4;10;5;2;6;False;0
342;LaLiga Hypermotion;1970-71;11;Ontinyent;Calvo Sotelo;2;0;3;0;7;3;5;5;8;3;6;1;7;4;5;10;False;1
343;LaLiga Hypermotion;1970-71;11;Logrones;Moscardo;4;1;3;0;6;4;7;5;9;3;11;1;6;6;4;12;False;1
344;LaLiga Hypermotion;1970-71;11;Pontevedra;Betis;5;2;3;0;2;7;2;11;6;3;11;4;8;1;1;5;False;1
345;LaLiga Hypermotion;1970-71;11;Langreo;Sant Andreu;1;1;1;1;1;4;4;8;2;1;8;1;5;2;1;8;False;0
346;LaLiga Hypermotion;1970-71;11;Cordoba;Burgos;3;0;3;0;12;5;9;9;16;2;15;4;6;5;4;8;False;1
347;LaLiga Hypermotion;1970-71;11;Racing de Ferrol;Villarreal;1;0;3;0;7;8;10;8;7;6;12;5;3;8;2;10;False;1
348;LaLiga Hypermotion;1970-71;11;Rayo;Mallorca;0;0;1;1;8;3;9;4;10;3;15;3;7;4;2;6;False;0
349;LaLiga Hypermotion;1970-71;11;Racing;Oviedo;3;2;3;0;3;9;5;10;4;1;7;2;6;5;4;5;False;1
350;LaLiga Hypermotion;1970-71;11;Hercules;Deportivo;0;0;1;1;2;5;6;8;7;4;11;5;2;4;2;7;False;0
351;LaLiga Hypermotion;1970-71;12;Betis;Cordoba;0;1;0;3;7;15;8;12;10;3;15;3;5;5;2;7;False;2
352;LaLiga Hypermotion;1970-71;12;Moscardo;Hercules;2;0;3;0;4;2;5;7;3;3;8;5;8;1;4;4;False;1
353;LaLiga Hypermotion;1970-71;12;Deportivo;Castellon;1;0;3;0;4;3;6;5;9;6;13;6;4;8;3;11;False;1
354;LaLiga Hypermotion;1970-71;12;Villarreal;Rayo;2;1;3;0;6;4;5;7;7;4;8;4;9;5;4;7;False;1
355;LaLiga Hypermotion;1970-71;12;Calvo Sotelo;Pontevedra;1;0;3;0;3;5;5;5;5;4;7;1;5;6;3;12;False;1
356;LaLiga Hypermotion;1970-71;12;Mallorca;Logrones;3;0;3;0;2;8;4;7;8;5;5;3;3;7;6;10;False;1
357;LaLiga Hypermotion;1970-71;12;Oviedo;Racing de Ferrol;6;1;3;0;8;7;7;10;12;2;12;4;6;3;6;6;False;1
358;LaLiga Hypermotion;1970-71;12;Cádiz;Langreo;0;0;1;1;5;2;6;5;10;1;10;3;5;4;4;7;False;0
359;LaLiga Hypermotion;1970-71;12;Burgos;Racing;3;1;3;0;4;6;6;8;11;3;15;4;8;6;2;6;False;1
360;LaLiga Hypermotion;1970-71;12;Sant Andreu;Ontinyent;2;1;3;0;4;8;6;7;6;2;11;1;3;6;1;9;False;1
361;LaLiga Hypermotion;1970-71;13;Pontevedra;Sant Andreu;0;2;0;3;5;6;4;8;9;1;11;2;7;4;2;6;False;2
362;LaLiga Hypermotion;1970-71;13;Cordoba;Calvo Sotelo;2;1;3;0;12;3;12;8;16;2;15;1;4;3;3;10;False;1
363;LaLiga Hypermotion;1970-71;13;Logrones;Hercules;1;0;3;0;5;2;4;6;11;3;13;5;9;3;3;5;False;1
364;LaLiga Hypermotion;1970-71;13;Racing;Betis;0;1;0;3;6;7;5;7;7;3;10;3;9;6;5;8;False;2
365;LaLiga Hypermotion;1970-71;13;Langreo;Deportivo;1;0;3;0;1;5;3;8;2;3;6;5;4;4;2;6;False;1
366;LaLiga Hypermotion;1970-71;13;Castellon;Moscardo;3;0;3;0;2;4;2;5;5;3;9;1;9;7;2;11;False;1
367;LaLiga Hypermotion;1970-71;13;Mallorca;Villarreal;2;1;3;0;5;6;6;7;6;4;5;2;3;8;5;10;False;1
368;LaLiga Hypermotion;1970-71;13;Rayo;Oviedo;1;0;3;0;4;14;7;10;9;3;13;2;3;6;2;6;False;1
369;LaLiga Hypermotion;1970-71;13;Ontinyent;Cádiz;0;0;1;1;7;4;6;7;8;2;8;2;6;2;3;6;False;0
370;LaLiga Hypermotion;1970-71;13;Racing de Ferrol;Burgos;1;0;3;0;8;7;10;9;8;1;15;1;8;8;1;11;False;1
371;LaLiga Hypermotion;1970-71;14;Betis;Racing de Ferrol;4;0;3;0;4;5;7;10;8;3;12;4;6;7;2;10;False;1
372;LaLiga Hypermotion;1970-71;14;Burgos;Rayo;2;0;3;0;5;3;6;7;11;2;15;1;9;3;2;9;False;1
373;LaLiga Hypermotion;1970-71;14;Deportivo;Ontinyent;4;0;3;0;4;7;8;7;8;2;13;1;2;3;2;8;False;1
374;LaLiga Hypermotion;1970-71;14;Cádiz;Pontevedra;0;0;1;1;1;5;5;4;9;2;11;0;1;7;2;11;False;0
375;LaLiga Hypermotion;1970-71;14;Oviedo;Mallorca;0;1;0;3;11;7;7;9;17;2;15;4;7;3;5;4;False;2
376;LaLiga Hypermotion;1970-71;14;Hercules;Castellon;1;1;1;1;1;5;5;5;5;5;9;3;3;5;2;12;False;0
377;LaLiga Hypermotion;1970-71;14;Moscardo;Langreo;1;1;1;1;4;2;4;6;5;0;11;1;10;2;1;7;False;0
378;LaLiga Hypermotion;1970-71;14;Villarreal;Logrones;2;0;3;0;5;5;4;7;8;4;10;3;10;5;4;11;False;1
379;LaLiga Hypermotion;1970-71;14;Calvo Sotelo;Racing;3;2;3;0;3;6;7;5;6;3;10;4;4;8;2;7;False;1
380;LaLiga Hypermotion;1970-71;14;Sant Andreu;Cordoba;2;1;3;0;8;13;10;12;6;4;11;6;4;5;2;6;False;1
381;LaLiga Hypermotion;1970-71;15;Racing;Sant Andreu;2;0;3;0;7;10;4;13;5;3;7;5;10;4;6;3;False;1
382;LaLiga Hypermotion;1970-71;15;Rayo;Betis;0;1;0;3;3;8;7;9;8;4;13;5;4;6;2;8;False;2
383;LaLiga Hypermotion;1970-71;15;Mallorca;Burgos;2;1;3;0;7;7;11;9;7;0;8;1;2;5;4;9;False;1
384;LaLiga Hypermotion;1970-71;15;Langreo;Hercules;0;0;1;1;3;1;6;3;3;1;9;2;3;4;1;5;False;0
385;LaLiga Hypermotion;1970-71;15;Ontinyent;Moscardo;0;1;0;3;3;5;4;4;8;3;9;1;7;11;2;12;False;2
386;LaLiga Hypermotion;1970-71;15;Cordoba;Cádiz;0;0;1;1;9;1;9;5;15;2;15;3;6;1;3;5;False;0
387;LaLiga Hypermotion;1970-71;15;Pontevedra;Deportivo;1;0;3;0;5;8;4;10;7;2;8;5;7;2;4;4;False;1
388;LaLiga Hypermotion;1970-71;15;Villarreal;Oviedo;2;1;3;0;6;11;7;6;9;3;13;2;5;8;2;6;False;1
389;LaLiga Hypermotion;1970-71;15;Racing de Ferrol;Calvo Sotelo;1;0;3;0;4;6;7;9;8;2;15;1;11;6;1;9;False;1
390;LaLiga Hypermotion;1970-71;15;Logrones;Castellon;0;1;0;3;5;6;6;5;9;4;13;1;7;6;2;12;False;2
391;LaLiga Hypermotion;1970-71;16;Betis;Mallorca;2;0;3;0;8;8;9;13;11;2;12;7;6;2;2;1;False;1
392;LaLiga Hypermotion;1970-71;16;Castellon;Langreo;2;0;3;0;6;3;8;7;6;1;9;2;3;2;2;6;False;1
393;LaLiga Hypermotion;1970-71;16;Cádiz;Racing;3;0;3;0;1;8;5;6;6;4;9;1;1;9;1;10;False;1
394;LaLiga Hypermotion;1970-71;16;Deportivo;Cordoba;1;0;3;0;5;7;7;10;11;5;13;6;2;3;2;6;False;1
395;LaLiga Hypermotion;1970-71;16;Moscardo;Pontevedra;0;0;1;1;5;6;7;7;5;2;9;1;8;5;2;9;False;0
396;LaLiga Hypermotion;1970-71;16;Calvo Sotelo;Rayo;0;1;0;3;5;2;6;4;6;2;10;1;7;5;4;9;False;2
397;LaLiga Hypermotion;1970-71;16;Hercules;Ontinyent;1;1;1;1;1;3;3;4;3;2;7;1;4;7;2;11;False;0
398;LaLiga Hypermotion;1970-71;16;Oviedo;Logrones;0;0;1;1;9;5;3;6;15;3;12;3;8;7;6;10;False;0
399;LaLiga Hypermotion;1970-71;16;Burgos;Villarreal;2;1;3;0;6;7;6;9;10;5;15;2;7;5;1;11;False;1
400;LaLiga Hypermotion;1970-71;16;Sant Andreu;Racing de Ferrol;2;0;3;0;7;4;10;9;8;2;13;1;5;10;3;14;False;1
401;LaLiga Hypermotion;1970-71;17;Mallorca;Calvo Sotelo;3;0;3;0;8;5;12;6;8;2;10;1;4;6;4;7;False;1
402;LaLiga Hypermotion;1970-71;17;Ontinyent;Castellon;1;0;3;0;2;7;2;10;8;3;8;4;8;2;3;9;False;1
403;LaLiga Hypermotion;1970-71;17;Racing de Ferrol;Cádiz;0;1;0;3;3;3;6;7;8;2;15;4;12;0;1;4;False;2
404;LaLiga Hypermotion;1970-71;17;Cordoba;Moscardo;2;0;3;0;4;4;7;8;14;3;13;4;4;4;3;10;False;1
405;LaLiga Hypermotion;1970-71;17;Pontevedra;Hercules;2;0;3;0;1;2;5;3;6;1;8;3;3;5;4;4;False;1
406;LaLiga Hypermotion;1970-71;17;Logrones;Langreo;0;2;0;3;1;2;4;6;8;1;10;2;6;3;3;6;False;2
407;LaLiga Hypermotion;1970-71;17;Villarreal;Betis;1;3;0;3;8;8;9;12;9;4;13;8;6;1;3;5;False;2
408;LaLiga Hypermotion;1970-71;17;Racing;Deportivo;2;0;3;0;5;6;3;9;7;1;10;2;10;2;4;5;False;1
409;LaLiga Hypermotion;1970-71;17;Rayo;Sant Andreu;3;0;3;0;3;8;6;12;4;3;10;5;5;4;1;4;False;1
410;LaLiga Hypermotion;1970-71;17;Oviedo;Burgos;2;1;3;0;7;8;4;9;12;1;10;0;5;5;4;11;False;1
411;LaLiga Hypermotion;1970-71;18;Castellon;Pontevedra;2;0;3;0;7;3;10;8;7;0;11;2;2;2;1;5;False;1
412;LaLiga Hypermotion;1970-71;18;Cádiz;Rayo;0;0;1;1;4;5;9;9;6;3;9;3;0;3;1;9;False;0
413;LaLiga Hypermotion;1970-71;18;Deportivo;Racing de Ferrol;2;2;1;1;5;2;6;6;9;2;13;1;4;7;1;14;False;0
414;LaLiga Hypermotion;1970-71;18;Betis;Oviedo;1;0;3;0;11;3;15;4;11;3;12;1;1;5;1;7;False;1
415;LaLiga Hypermotion;1970-71;18;Hercules;Cordoba;2;2;1;1;2;5;3;7;3;5;7;6;5;4;2;6;False;0
416;LaLiga Hypermotion;1970-71;18;Moscardo;Racing;0;1;0;3;2;6;5;6;5;4;9;1;6;7;2;12;False;2
417;LaLiga Hypermotion;1970-71;18;Logrones;Burgos;0;1;0;3;1;6;4;6;5;2;7;0;5;6;4;12;False;2
418;LaLiga Hypermotion;1970-71;18;Langreo;Ontinyent;1;0;3;0;4;2;8;5;3;2;9;1;3;6;1;11;False;1
419;LaLiga Hypermotion;1970-71;18;Sant Andreu;Mallorca;1;1;1;1;6;8;9;12;9;2;13;6;6;4;3;3;False;0
420;LaLiga Hypermotion;1970-71;18;Calvo Sotelo;Villarreal;4;0;3;0;4;7;3;6;6;5;10;1;9;8;4;12;False;1
421;LaLiga Hypermotion;1970-71;19;Mallorca;Cádiz;2;1;3;0;7;4;10;9;11;2;13;7;4;0;3;1;False;1
422;LaLiga Hypermotion;1970-71;19;Racing de Ferrol;Moscardo;3;1;3;0;3;2;4;5;4;3;12;3;9;4;1;12;False;1
423;LaLiga Hypermotion;1970-71;19;Burgos;Betis;1;0;3;0;7;11;9;15;11;7;15;10;5;1;2;6;False;1
424;LaLiga Hypermotion;1970-71;19;Ontinyent;Logrones;1;1;1;1;2;0;4;1;7;1;10;1;7;6;1;10;False;0
425;LaLiga Hypermotion;1970-71;19;Oviedo;Calvo Sotelo;0;0;1;1;3;7;4;6;11;1;10;1;5;7;5;8;False;0
426;LaLiga Hypermotion;1970-71;19;Rayo;Deportivo;1;1;1;1;4;7;7;7;5;0;10;2;3;5;1;4;False;0
427;LaLiga Hypermotion;1970-71;19;Racing;Hercules;4;1;3;0;7;4;9;4;8;0;10;2;6;6;4;5;False;1
428;LaLiga Hypermotion;1970-71;19;Cordoba;Castellon;1;0;3;0;5;6;5;10;12;3;13;4;5;2;2;6;False;1
429;LaLiga Hypermotion;1970-71;19;Pontevedra;Langreo;2;0;3;0;3;4;8;8;8;3;10;5;2;3;4;4;False;1
430;LaLiga Hypermotion;1970-71;19;Villarreal;Sant Andreu;1;1;1;1;6;5;6;7;8;3;10;4;10;7;6;7;False;0
431;LaLiga Hypermotion;1970-71;20;Betis;Logrones;3;2;3;0;7;1;12;2;8;1;12;2;2;5;1;7;False;1
432;LaLiga Hypermotion;1970-71;20;Racing;Castellon;2;1;3;0;9;5;12;9;11;2;12;4;4;2;4;4;False;1
433;LaLiga Hypermotion;1970-71;20;Cordoba;Langreo;2;1;3;0;5;3;8;7;8;3;13;5;3;4;1;5;False;1
434;LaLiga Hypermotion;1970-71;20;Racing de Ferrol;Hercules;3;0;3;0;6;4;7;3;6;1;12;1;6;9;2;9;False;1
435;LaLiga Hypermotion;1970-71;20;Oviedo;Sant Andreu;1;0;3;0;3;4;5;5;8;4;8;5;4;7;3;7;False;1
436;LaLiga Hypermotion;1970-71;20;Mallorca;Deportivo;2;1;3;0;8;4;10;5;12;1;15;2;5;6;3;5;False;1
437;LaLiga Hypermotion;1970-71;20;Villarreal;Cádiz;1;0;3;0;5;5;4;8;8;3;10;6;11;2;6;3;False;1
438;LaLiga Hypermotion;1970-71;20;Pontevedra;Ontinyent;2;0;3;0;5;3;10;5;10;2;12;1;2;4;4;9;False;1
439;LaLiga Hypermotion;1970-71;20;Rayo;Moscardo;2;1;3;0;5;2;8;4;5;3;8;3;2;6;2;12;False;1
440;LaLiga Hypermotion;1970-71;20;Burgos;Calvo Sotelo;3;0;3;0;6;4;9;4;10;1;15;1;5;5;2;8;False;1
441;LaLiga Hypermotion;1970-71;21;Calvo Sotelo;Betis;3;1;3;0;4;9;4;12;9;7;12;9;7;4;3;7;False;1
442;LaLiga Hypermotion;1970-71;21;Logrones;Pontevedra;1;1;1;1;3;6;2;10;5;0;6;2;7;2;5;5;False;0
443;LaLiga Hypermotion;1970-71;21;Ontinyent;Cordoba;0;0;1;1;3;7;5;10;4;6;8;4;5;4;2;8;False;0
444;LaLiga Hypermotion;1970-71;21;Langreo;Racing;1;0;3;0;4;9;6;12;3;5;9;4;6;5;1;10;False;1
445;LaLiga Hypermotion;1970-71;21;Cádiz;Oviedo;0;1;0;3;5;3;7;8;3;3;7;1;3;2;0;7;False;2
446;LaLiga Hypermotion;1970-71;21;Castellon;Racing de Ferrol;2;0;3;0;5;8;6;7;8;4;11;2;4;6;1;15;False;1
447;LaLiga Hypermotion;1970-71;21;Deportivo;Villarreal;2;0;3;0;5;4;5;4;11;3;13;0;7;10;3;14;False;1
448;LaLiga Hypermotion;1970-71;21;Moscardo;Mallorca;1;1;1;1;2;8;1;10;3;3;6;6;8;5;2;4;False;0
449;LaLiga Hypermotion;1970-71;21;Hercules;Rayo;1;0;3;0;4;7;2;11;5;2;7;4;12;2;4;5;False;1
450;LaLiga Hypermotion;1970-71;21;Sant Andreu;Burgos;1;0;3;0;4;8;5;12;10;3;13;3;6;3;4;8;False;1
451;LaLiga Hypermotion;1970-71;22;Betis;Sant Andreu;3;1;3;0;8;3;9;5;10;3;12;4;7;6;3;7;False;1
452;LaLiga Hypermotion;1970-71;22;Cordoba;Pontevedra;1;2;0;3;7;7;11;10;7;1;13;3;3;3;2;4;False;2
453;LaLiga Hypermotion;1970-71;22;Oviedo;Deportivo;3;2;3;0;4;6;10;5;3;2;8;1;2;7;2;7;False;1
454;LaLiga Hypermotion;1970-71;22;Villarreal;Moscardo;3;2;3;0;3;3;4;1;7;3;10;3;10;9;5;10;False;1
455;LaLiga Hypermotion;1970-71;22;Racing;Ontinyent;3;0;3;0;9;2;12;5;10;2;12;1;3;4;3;10;False;1
456;LaLiga Hypermotion;1970-71;22;Racing de Ferrol;Langreo;4;0;3;0;8;5;7;9;8;4;12;4;6;4;2;7;False;1
457;LaLiga Hypermotion;1970-71;22;Mallorca;Hercules;2;2;1;1;9;4;11;4;11;1;15;1;4;11;4;10;False;0
458;LaLiga Hypermotion;1970-71;22;Rayo;Castellon;3;0;3;0;6;5;8;6;7;3;10;4;3;4;3;5;False;1
459;LaLiga Hypermotion;1970-71;22;Burgos;Cádiz;5;0;3;0;6;2;9;4;11;2;15;5;3;4;2;3;False;1
460;LaLiga Hypermotion;1970-71;22;Calvo Sotelo;Logrones;1;1;1;1;7;4;7;2;11;3;12;2;7;8;4;9;False;0
461;LaLiga Hypermotion;1970-71;23;Ontinyent;Racing de Ferrol;1;1;1;1;1;12;2;10;2;3;6;1;7;5;2;16;False;0
462;LaLiga Hypermotion;1970-71;23;Cádiz;Betis;1;1;1;1;1;8;1;9;3;6;6;9;9;7;1;5;False;0
463;LaLiga Hypermotion;1970-71;23;Moscardo;Oviedo;0;0;1;1;5;5;1;10;4;4;6;3;10;3;3;7;False;0
464;LaLiga Hypermotion;1970-71;23;Castellon;Mallorca;0;0;1;1;5;8;6;9;10;3;13;6;6;6;1;4;False;0
465;LaLiga Hypermotion;1970-71;23;Langreo;Rayo;0;0;1;1;3;6;6;8;4;2;11;4;8;3;1;5;False;0
466;LaLiga Hypermotion;1970-71;23;Logrones;Cordoba;0;0;1;1;5;6;3;8;2;4;4;5;7;5;5;5;False;0
467;LaLiga Hypermotion;1970-71;23;Deportivo;Burgos;2;1;3;0;8;10;5;12;10;3;13;3;8;1;2;6;False;1
468;LaLiga Hypermotion;1970-71;23;Hercules;Villarreal;2;1;3;0;6;5;5;7;5;2;7;0;11;9;4;11;False;1
469;LaLiga Hypermotion;1970-71;23;Pontevedra;Racing;1;0;3;0;7;10;10;12;7;4;12;3;4;3;2;10;False;1
470;LaLiga Hypermotion;1970-71;23;Sant Andreu;Calvo Sotelo;1;0;3;0;4;8;5;8;8;1;13;1;6;5;3;9;False;1
471;LaLiga Hypermotion;1970-71;24;Oviedo;Hercules;4;1;3;0;5;6;11;7;6;3;11;2;2;10;3;11;False;1
472;LaLiga Hypermotion;1970-71;24;Villarreal;Castellon;0;2;0;3;6;3;7;4;8;2;10;3;7;6;7;7;False;2
473;LaLiga Hypermotion;1970-71;24;Rayo;Ontinyent;0;0;1;1;6;2;8;3;9;1;10;1;3;7;3;11;False;0
474;LaLiga Hypermotion;1970-71;24;Mallorca;Langreo;3;0;3;0;7;2;9;4;11;3;13;3;5;8;5;10;False;1
475;LaLiga Hypermotion;1970-71;24;Racing;Cordoba;0;0;1;1;9;4;9;8;13;3;15;3;4;3;2;5;False;0
476;LaLiga Hypermotion;1970-71;24;Betis;Deportivo;1;1;1;1;8;8;7;7;13;4;15;1;8;7;3;9;False;0
477;LaLiga Hypermotion;1970-71;24;Calvo Sotelo;Cádiz;1;2;0;3;4;2;5;1;11;2;10;4;6;10;5;8;False;2
478;LaLiga Hypermotion;1970-71;24;Burgos;Moscardo;1;0;3;0;10;5;9;2;13;5;15;3;3;9;1;10;False;1
479;LaLiga Hypermotion;1970-71;24;Racing de Ferrol;Pontevedra;2;1;3;0;11;8;10;13;11;3;12;6;4;2;2;4;False;1
480;LaLiga Hypermotion;1970-71;24;Sant Andreu;Logrones;1;0;3;0;4;5;7;4;7;4;13;3;5;6;2;7;False;1
481;LaLiga Hypermotion;1970-71;25;Cádiz;Sant Andreu;2;0;3;0;3;4;4;9;4;2;6;1;9;4;2;10;False;1
482;LaLiga Hypermotion;1970-71;25;Pontevedra;Rayo;2;1;3;0;7;5;10;8;8;1;15;5;4;2;0;3;False;1
483;LaLiga Hypermotion;1970-71;25;Ontinyent;Mallorca;0;0;1;1;1;8;3;9;3;3;6;6;6;4;3;4;False;0
484;LaLiga Hypermotion;1970-71;25;Moscardo;Betis;0;0;1;1;4;9;2;8;2;6;4;7;7;8;3;6;False;0
485;LaLiga Hypermotion;1970-71;25;Logrones;Racing;4;1;3;0;4;5;3;7;1;3;2;3;6;3;5;8;False;1
486;LaLiga Hypermotion;1970-71;25;Castellon;Oviedo;2;0;3;0;5;9;7;13;9;2;13;4;5;3;0;4;False;1
487;LaLiga Hypermotion;1970-71;25;Langreo;Villarreal;2;1;3;0;2;5;4;6;3;3;11;0;9;8;0;12;False;1
488;LaLiga Hypermotion;1970-71;25;Cordoba;Racing de Ferrol;2;1;3;0;3;10;6;10;6;3;10;2;3;4;3;11;False;1
489;LaLiga Hypermotion;1970-71;25;Deportivo;Calvo Sotelo;1;0;3;0;8;5;7;4;11;0;13;1;7;8;3;8;False;1
